Id,Name,Address,City,State,Zip,Phone,County,Type,Lowest Grade,Highest Grade
100628,HERBERT HOOVER ELEMENTARY SCHOOL,2200 E COURT ST,IOWA CITY,IA,52245,(319) 688-1110,JOHNSON COUNTY,Public,PK,6
100627,HIATT MIDDLE SCHOOL,1214 E 15TH ST,DES MOINES,IA,50316,(515) 242-7774,POLK COUNTY,Public,6,8
100626,HIAWATHA ELEMENTARY SCHOOL,603 EMMONS ST,HIAWATHA,IA,52233,(319) 558-2172,LINN COUNTY,Public,PK,5
100625,HIGH LAKES CNTRY ACADEMY HIGH SCHOOL,801 N ELM,CRESTON,IA,50801,(641) 782-4375,UNION COUNTY,Public,9,12
100624,HIGHLAND HIGH SCHOOL,1715 VINE AVENUE,RIVERSIDE,IA,52327,(319) 648-2891,WASHINGTON COUNTY,Public,9,12
100623,HIGHLAND MIDDLE SCHOOL,1715 VINE AVENUE,RIVERSIDE,IA,52327,(319) 648-5018,WASHINGTON COUNTY,Public,6,8
100622,HILLCREST ELEMENTARY SCHOOL,712 3RD ST NW,FORT DODGE,IA,50501,(515) 574-5613,WEBSTER COUNTY,Public,PK,4
100621,HILLIS ELEMENTARY SCHOOL,2401 56TH ST,DES MOINES,IA,50310,(515) 242-8412,POLK COUNTY,Public,PK,5
100620,HILLS ELEMENTARY SCHOOL,PO BOX 218,HILLS,IA,52235,(319) 688-1105,JOHNSON COUNTY,Public,PK,6
100619,HILLSIDE ELEMENTARY SCHOOL,713 8TH ST,WEST DES MOINES,IA,50265,(515) 633-6200,POLK COUNTY,Public,KG,6
100618,HINTON ELEMENTARY SCHOOL,PO BOX 128,HINTON,IA,51024,(712) 947-4428,PLYMOUTH COUNTY,Public,PK,5
100617,HINTON HIGH SCHOOL,PO BOX 128,HINTON,IA,51024,(712) 947-4328,PLYMOUTH COUNTY,Public,9,12
100616,HINTON MIDDLE SCHOOL,PO BOX 128,HINTON,IA,51024,(712) 947-4328,PLYMOUTH COUNTY,Public,6,8
100615,HOLMES JUNIOR HIGH SCHOOL,505 HOLMES DR,CEDAR FALLS,IA,50613,(319) 553-2650,BLACK HAWK COUNTY,Public,7,9
100614,HOOVER ELEMENTARY SCHOOL,BOX 637,WEST BRANCH,IA,52358,(319) 643-7211,CEDAR COUNTY,Public,PK,5
100613,HOOVER ELEMENTARY SCHOOL,4141 JOHNSON AVE NW,CEDAR RAPIDS,IA,52405,(319) 558-2369,LINN COUNTY,Public,PK,5
100612,HOOVER ELEMENTARY SCHOOL,1123 8TH ST. NW,MASON CITY,IA,50401,(641) 421-4408,CERRO GORDO COUNTY,Public,KG,5
100611,HOOVER ELEMENTARY SCHOOL,1205 NORTH BROADWAY,COUNCIL BLUFFS,IA,51503,(712) 328-6537,POTTAWATTAMIE COUNTY,Public,KG,5
100610,HOOVER ELEMENTARY SCHOOL,3259 ST ANNE DR,DUBUQUE,IA,52001,(563) 552-3700,DUBUQUE COUNTY,Public,KG,5
100609,HOOVER HIGH SCHOOL,4800 AURORA AVE,DES MOINES,IA,50310,(515) 242-7300,POLK COUNTY,Public,9,12
100608,HOOVER MIDDLE SCHOOL,630 HILLCREST,WATERLOO,IA,50701,(319) 433-2830,BLACK HAWK COUNTY,Public,6,8
100607,HORACE MANN ELEMENTARY SCHOOL,521 N DODGE ST,IOWA CITY,IA,52245,(319) 688-1145,JOHNSON COUNTY,Public,PK,6
100606,HORACE MANN ELEMENTARY SCHOOL,1523 N COURT ST,OTTUMWA,IA,52501,(641) 684-4661,WAPELLO COUNTY,Public,KG,5
100605,HORIZON ELEMENTARY,PO BOX 10,JOHNSTON,IA,50131,(515) 986-1121,POLK COUNTY,Public,PK,5
100604,HOSPERS ELEMENTARY SCHOOL,201 4TH AVE S,HOSPERS,IA,51238,(712) 752-8480,SIOUX COUNTY,Public,PK,5
100603,HOWAR JUNIOR HIGH SCHOOL,850 S PARK STREET,CENTERVILLE,IA,52544,(641) 856-0760,APPANOOSE COUNTY,Public,7,8
100602,HOWE ELEMENTARY,2900 INDIANOLA,DES MOINES,IA,50315,(515) 242-8413,POLK COUNTY,Public,PK,5
100601,HOWE ELEMENTARY SCHOOL,PO BOX 250,OGDEN,IA,50212,(515) 275-2795,BOONE COUNTY,Public,PK,4
100600,HOYT MIDDLE SCHOOL,2700 E 42ND ST,DES MOINES,IA,50317,(515) 242-8446,POLK COUNTY,Public,6,8
100599,HUBBARD-RADCLIFFE ELEMENTARY SCHOOL,PO BOX 410,RADCLIFFE,IA,50230,(515) 899-2111,HARDIN COUNTY,Public,PK,5
100598,HUBBELL ELEMENTARY,800 42ND ST,DES MOINES,IA,50312,(515) 242-8414,POLK COUNTY,Public,KG,5
100597,HUDSON ELEMENTARY SCHOOL,P.O. BOX 240,HUDSON,IA,50643,(319) 988-3239,BLACK HAWK COUNTY,Public,KG,4
100596,HUDSON HIGH SCHOOL,P.O. BOX 240,HUDSON,IA,50643,(319) 988-4226,BLACK HAWK COUNTY,Public,9,12
100595,HUDSON MIDDLE SCHOOL,P.O. BOX 240,HUDSON,IA,50643,(319) 988-4137,BLACK HAWK COUNTY,Public,5,8
100594,Humboldt HS,1500 WILDCAT RD,HUMBOLDT,IA,50548,(515) 332-1430,HUMBOLDT COUNTY,Public,9,12
100593,Humboldt MS,210 7TH STREET NORTH,HUMBOLDT,IA,50548,(515) 332-2812,HUMBOLDT COUNTY,Public,5,8
100592,HUNT ELEMENTARY SCHOOL,615 20TH ST,SIOUX CITY,IA,51104,(712) 279-6833,WOODBURY COUNTY,Public,PK,5
100591,IKM ELEMENTARY SCHOOL,PO BOX 217,IRWIN,IA,51446,(712) 782-3126,SHELBY COUNTY,Public,PK,4
100590,IKM JUNIOR HIGH,PO BOX 580,MANILLA,IA,51454,(712) 654-9385,CRAWFORD COUNTY,Public,5,8
100589,IKM-MANNING HIGH SCHOOL,209 10TH ST,MANNING,IA,51455,(712) 655-3781,CARROLL COUNTY,Public,9,12
100588,INDEPENDENCE HIGH SCHOOL,514 5TH AVE SE,INDEPENDENCE,IA,50644,(319) 334-7405,BUCHANAN COUNTY,Public,9,12
100587,INDEPENDENCE MIDDLE SCHOOL,1301 1ST ST W,INDEPENDENCE,IA,50644,(319) 334-7415,BUCHANAN COUNTY,Public,6,8
100586,INDIAN CREEK ELEMENTARY SCHOOL,2900 INDIAN CREEK RD,MARION,IA,52302,(319) 447-3270,LINN COUNTY,Public,KG,5
100585,INDIAN HILLS JUNIOR HIGH SCHOOL,9401 INDIAN HILLS DR,CLIVE,IA,50325,(515) 633-4700,POLK COUNTY,Public,7,8
100584,INDIANOLA HIGH SCHOOL,1304 E 1ST,INDIANOLA,IA,50125,(515) 961-9510,WARREN COUNTY,Public,9,12
100583,INDIANOLA LEARNING CENTER,1301 E 2ND AVE,INDIANOLA,IA,50125,(515) 961-9580,WARREN COUNTY,Public,9,12
100582,INDIANOLA MIDDLE SCHOOL,403 S 15TH ST,INDIANOLA,IA,50125,(515) 961-9530,WARREN COUNTY,Public,6,8
100581,INDIVIDUALIZED LEARNING CENTER,940 LINCOLN STREET SW,LE MARS,IA,51031,(712) 546-5858,PLYMOUTH COUNTY,Public,9,12
100580,INMAN PRIMARY SCHOOL,900 INMAN DRIVE,RED OAK,IA,51566,(712) 623-6635,MONTGOMERY COUNTY,Public,PK,3
100579,INTERSTATE 35 ELEMENTARY SCHOOL,PO BOX 170,TRURO,IA,50257,(641) 765-4901,MADISON COUNTY,Public,PK,4
100578,INTERSTATE 35 HIGH SCHOOL,BOX 79,TRURO,IA,50257,(641) 765-4818,MADISON COUNTY,Public,9,12
100577,INTERSTATE 35 MIDDLE SCHOOL,PO BOX 200,TRURO,IA,50257,(641) 765-4908,MADISON COUNTY,Public,5,8
100576,IOWA CENTRAL CHARTER HIGH SCHOOL,PO BOX 49,BURNSIDE,IA,50521,(515) 359-2235,WEBSTER COUNTY,Public,9,12
100575,IOWA CITY HIGH SCHOOL,1900 MORNINGSIDE DR,IOWA CITY,IA,52245,(319) 688-1040,JOHNSON COUNTY,Public,9,12
100574,IOWA FALLS - ALDEN HIGH SCHOOL,1903 NORTH TAYLOR,IOWA FALLS,IA,50126,(641) 648-6440,HARDIN COUNTY,Public,9,12
100573,IOWA VALLEY ELEMENTARY SCHOOL,151 E MAY,MARENGO,IA,52301,(319) 642-3812,IOWA COUNTY,Public,PK,6
100572,IOWA VALLEY JR-SR HIGH SCHOOL,359 E HILTON ST,MARENGO,IA,52301,(319) 642-3332,IOWA COUNTY,Public,7,12
100571,IRETON ELEMENTARY SCHOOL,BOX 248,IRETON,IA,51027,(712) 278-2374,SIOUX COUNTY,Public,PK,1
100570,IRVING ELEMENTARY SCHOOL,901 FLOYD BLVD,SIOUX CITY,IA,51105,(712) 279-6834,WOODBURY COUNTY,Public,PK,5
100569,IRVING ELEMENTARY SCHOOL,1115 W. 5TH STREET,WATERLOO,IA,50702,(319) 433-2800,BLACK HAWK COUNTY,Public,PK,5
100568,IRVING ELEMENTARY SCHOOL,2520 PENNSYLVANIA AVE,DUBUQUE,IA,52001,(563) 552-3800,DUBUQUE COUNTY,Public,PK,5
100567,IRVING ELEMENTARY SCHOOL,500 W CLINTON,INDIANOLA,IA,50125,(515) 961-9560,WARREN COUNTY,Public,KG,5
100566,IRVING PRESCHOOL,710 IOWA ST,SIOUX CITY,IA,51105,(712) 293-0436,WOODBURY COUNTY,Public,PK,PK
100565,J B YOUNG INTERMEDIATE,1702 MAIN STREET,DAVENPORT,IA,52803,(563) 326-4432,SCOTT COUNTY,Public,6,8
100564,J C HOGLAN ELEMENTARY SCHOOL,2306 S 3RD AVE,MARSHALLTOWN,IA,50158,(641) 754-1060,MARSHALL COUNTY,Public,PK,4
100563,JACKSON ELEMENTARY SCHOOL,1307 WISCONSIN,DAVENPORT,IA,52804,(563) 322-1787,SCOTT COUNTY,Public,PK,5
100562,JACKSON ELEMENTARY SCHOOL,1300 38TH ST NW,CEDAR RAPIDS,IA,52405,(319) 558-2471,LINN COUNTY,Public,PK,5
100561,JACKSON ELEMENTARY SCHOOL,1001 AMOS AVE,DES MOINES,IA,50320,(515) 242-8415,POLK COUNTY,Public,KG,5
100560,JAMES ELEMENTARY SCHOOL,1001 N BENTON,OTTUMWA,IA,52501,(641) 684-5411,WAPELLO COUNTY,Public,KG,5
100559,JAMES MADISON MIDDLE SCHOOL,2132 MADISON AVE,BURLINGTON,IA,52601,(319) 753-6253,DES MOINES COUNTY,Public,6,8
100558,JAMES VAN ALLEN ELEMENTARY SCHOOL,170 ABIGAIL AVE,NORTH LIBERTY,IA,52317,(319) 688-1185,JOHNSON COUNTY,Public,PK,6
100557,GRIMES SCHOOL,800 SOUTH ST.,BURLINGTON,IA,52601,(319) 753-0420,DES MOINES COUNTY,Public,PK,5
100556,JANESVILLE ELEMENTARY SCHOOL,BOX 478,JANESVILLE,IA,50647,(319) 987-2581,BREMER COUNTY,Public,PK,5
100555,JANESVILLE JUNIOR-SENIOR HIGH SCHOOL,BOX 478,JANESVILLE,IA,50647,(319) 987-2581,BREMER COUNTY,Public,6,12
100554,JEFFERSON ELEMENTARY,801 E 13TH ST,PELLA,IA,50219,(641) 628-8267,MARION COUNTY,Public,4,6
100553,JEFFERSON ELEMENTARY SCHOOL,1421 4TH ST. SE,MASON CITY,IA,50401,(641) 421-4411,CERRO GORDO COUNTY,Public,KG,5
100552,JEFFERSON ELEMENTARY SCHOOL,1000 MULBERRY AVE,MUSCATINE,IA,52761,(563) 263-8800,MUSCATINE COUNTY,Public,PK,5
100551,JEFFERSON ELEMENTARY SCHOOL,2425 WATROUS AVE,DES MOINES,IA,50321,(515) 242-8416,POLK COUNTY,Public,KG,5
100550,JEFFERSON ELEMENTARY SCHOOL,1027 MARQUETTE ST,DAVENPORT,IA,52804,(563) 322-3557,SCOTT COUNTY,Public,PK,5
100549,JEFFERSON ELEMENTARY SCHOOL,720 4TH AVE S,CLINTON,IA,52732,(563) 243-0479,CLINTON COUNTY,Public,PK,5
100548,Jefferson-Scranton Elementary,401 E RUSSELL,JEFFERSON,IA,50129,(515) 386-3178,GREENE COUNTY,Public,3,4
100547,Jefferson Scranton - Greene County HS,101 RAM DRIVE,JEFFERSON,IA,50129,(515) 386-2188,GREENE COUNTY,Public,9,12
100546,Jefferson Scranton - Greene County MS,203 W HARRISON,JEFFERSON,IA,50129,(515) 386-8126,GREENE COUNTY,Public,7,8
100545,JENSEN ELEMENTARY SCHOOL,6301 AURORA AVENUE,URBANDALE,IA,50322,(515) 457-5100,POLK COUNTY,Public,1,5
100544,JESUP ELEMENTARY SCHOOL,PO BOX 287,JESUP,IA,50648,(319) 827-1700,BUCHANAN COUNTY,Public,PK,4
100543,JESUP HIGH SCHOOL,PO BOX 287,JESUP,IA,50648,(319) 827-1700,BUCHANAN COUNTY,Public,9,12
100542,JESUP MIDDLE SCHOOL,PO BOX 287,JESUP,IA,50648,(319) 827-1700,BUCHANAN COUNTY,Public,5,8
100541,JOHN ADAMS MIDDLE SCHOOL,29 S ILLINOIS AVE,MASON CITY,IA,50401,(641) 421-4420,CERRO GORDO COUNTY,Public,6,8
100540,JOHN CLINE ELEMENTARY SCHOOL,101 CLAIBORNE DRIVE,DECORAH,IA,52101,(563) 382-3125,WINNESHIEK COUNTY,Public,KG,2
100539,JOHN F KENNEDY HIGH SCHOOL,4545 WENIG RD NE,CEDAR RAPIDS,IA,52402,(319) 558-2251,LINN COUNTY,Public,9,12
100538,JOHN GLENN ELEMENTARY SCHOOL,PO BOX 168,DONAHUE,IA,52746,(563) 282-9627,SCOTT COUNTY,Public,PK,6
100537,JOHN KENNEDY ELEMENTARY SCHOOL,2135 WOODLAND,DUBUQUE,IA,52002,(563) 552-3900,DUBUQUE COUNTY,Public,KG,5
100536,JOHN R MOTT HIGH SCHOOL,PO BOX 717,POSTVILLE,IA,52162,(563) 864-7652,ALLAMAKEE COUNTY,Public,9,12
100535,Spencer Johnson Elementary,724 W. 9TH ST.,SPENCER,IA,51301,(712) 262-2710,CLAY COUNTY,Public,PK,1
100534,JOHNSON ELEMENTARY SCHOOL,355 18TH ST SE,CEDAR RAPIDS,IA,52403,(319) 558-2174,LINN COUNTY,Public,1,5
100533,JOHNSTON ELEMENTARY SCHOOL,PO BOX 390,HOPKINTON,IA,52237,(563) 926-2701,DELAWARE COUNTY,Public,PK,4
100532,JOHNSTON MIDDLE SCHOOL,PO BOX 10,JOHNSTON,IA,50131,(515) 278-0476,POLK COUNTY,Public,8,9
100531,JOHNSTON SENIOR HIGH SCHOOL,PO BOX 10,JOHNSTON,IA,50131,(515) 278-0449,POLK COUNTY,Public,10,12
100530,JONES HAND-IN-HAND PRESCHOOL,1090 ALTA VISTA,DUBUQUE,IA,52001,(563) 552-5850,DUBUQUE COUNTY,Public,PK,PK
100529,JORDAN CREEK ELEMENTARY SCHOOL,4105 FULLER RD,WEST DES MOINES,IA,50265,(515) 633-5200,POLK COUNTY,Public,PK,6
100528,JOY ELEMENTARY SCHOOL,3409 INDIANA AVE,SIOUX CITY,IA,51106,(712) 274-4039,WOODBURY COUNTY,Public,PK,5
100527,KALONA ELEMENTARY SCHOOL,702 6TH ST,KALONA,IA,52247,(319) 656-2243,WASHINGTON COUNTY,Public,PK,5
100526,KAREN ACRES ELEMENTARY SCHOOL,3500 74TH STREET,URBANDALE,IA,50322,(515) 457-5700,POLK COUNTY,Public,1,5
100525,KATE MITCHELL ELEMENTARY SCHOOL,3521 JEWEL DR,AMES,IA,50010,(515) 239-3775,STORY COUNTY,Public,KG,5
100524,KEE HIGH SCHOOL,569 CENTER ST,LANSING,IA,52151,(563) 538-4201,ALLAMAKEE COUNTY,Public,9,12
100523,KENDALL CENTER,701 WASHINGTON AVE E,ALBIA,IA,52531,(641) 932-2161,MONROE COUNTY,Public,PK,KG
100522,KENWOOD ELEMENTARY SCHOOL,3700 E AVE NE,CEDAR RAPIDS,IA,52402,(319) 558-2273,LINN COUNTY,Public,PK,5
100521,KEOKUK HIGH SCHOOL,2285 MIDDLE RD,KEOKUK,IA,52632,(319) 524-2542,LEE COUNTY,Public,9,12
100520,KEOKUK MIDDLE SCHOOL,2002 ORLEANS AVENUE,KEOKUK,IA,52632,(319) 524-3737,LEE COUNTY,Public,6,8
100519,KEOTA ELEMENTARY SCHOOL,P.O. BOX 88,KEOTA,IA,52248,(641) 636-2323,KEOKUK COUNTY,Public,PK,6
100518,KEOTA JUNIOR/SENIOR HIGH SCHOOL,P.O. BOX 88,KEOTA,IA,52248,(641) 636-3491,KEOKUK COUNTY,Public,7,12
100517,KEYSTONE ELEMENTARY SCHOOL,280 4TH ST,KEYSTONE,IA,52249,(319) 442-3221,BENTON COUNTY,Public,3,6
100516,KIMBERLY CENTER EAST,1002 W KIMBERLY RD,DAVENPORT,IA,52806,(563) 386-5840,SCOTT COUNTY,Public,6,12
100515,KING ELEMENTARY SCHOOL,1849 FOREST AVE,DES MOINES,IA,50314,(515) 242-8417,POLK COUNTY,Public,PK,5
100514,KINGSLEY ELEMENTARY SCHOOL,201 SUNSET RD,WATERLOO,IA,50701,(319) 433-2210,BLACK HAWK COUNTY,Public,KG,5
100513,KINGSLEY ELEMENTARY SCHOOL,322 QUEST AVENUE,KINGSLEY,IA,51028,(712) 378-2861,PLYMOUTH COUNTY,Public,KG,4
100512,KINGSLEY-PIERSON HIGH SCHOOL,PO BOX 520,KINGSLEY,IA,51028,(712) 378-2861,PLYMOUTH COUNTY,Public,9,12
100511,KINSEY ELEMENTARY SCHOOL,550 9TH ST NE,SIOUX CENTER,IA,51250,(712) 722-1541,SIOUX COUNTY,Public,PK,4
100510,KIRKWOOD ELEMENTARY SCHOOL,1401 9TH ST,CORALVILLE,IA,52241,(319) 688-1120,JOHNSON COUNTY,Public,PK,6
100509,KISSINGER ELEMENTARY SCHOOL,608 MAIN ST,MERRILL,IA,51038,(712) 938-2562,PLYMOUTH COUNTY,Public,KG,5
100508,KITTRELL ELEMENTARY SCHOOL,1304 OREGON,WATERLOO,IA,50702,(319) 433-2910,BLACK HAWK COUNTY,Public,PK,5
100507,KLUCKHOHN ELEMENTARY SCHOOL,1338 CENTRAL AVE SE,LE MARS,IA,51031,(712) 546-7064,PLYMOUTH COUNTY,Public,PK,5
100506,KNOXVILLE HIGH SCHOOL,1811 W MADISON,KNOXVILLE,IA,50138,(641) 842-2173,MARION COUNTY,Public,9,12
100505,KNOXVILLE MIDDLE SCHOOL,102 N LINCOLN,KNOXVILLE,IA,50138,(641) 842-3315,MARION COUNTY,Public,6,8
100504,LA PORTE CITY ELEMENTARY SCHOOL,515 FILLMORE,LA PORTE CITY,IA,50651,(319) 342-3033,BLACK HAWK COUNTY,Public,PK,5
100503,LAKE MILLS ELEMENTARY SCHOOL,102 S 4TH AVE E,LAKE MILLS,IA,50450,(641) 592-1882,WINNEBAGO COUNTY,Public,KG,5
100502,LAKE MILLS MIDDLE SCHOOL,102 S 4TH AVE E,LAKE MILLS,IA,50450,(641) 592-0894,WINNEBAGO COUNTY,Public,6,8
100501,LAKE MILLS SENIOR HIGH SCHOOL,102 S 4TH AVE E,LAKE MILLS,IA,50450,(641) 592-0893,WINNEBAGO COUNTY,Public,9,12
100500,LAKEVIEW ELEMENTARY,111 N CHABAL ST,SOLON,IA,52333,(319) 624-3401,JOHNSON COUNTY,Public,PK,4
100499,LAKEVIEW ELEMENTARY SCHOOL,1800 S 11TH ST,CENTERVILLE,IA,52544,(641) 856-0637,APPANOOSE COUNTY,Public,3,6
100498,LAKEWOOD ELEMENTARY SCHOOL,9210 HAPPY HOLLOW DR,NORWALK,IA,50211,(515) 285-2948,WARREN COUNTY,Public,4,5
100497,LAMBERT ELEMENTARY SCHOOL,1001 DOCTOR ST,MANCHESTER,IA,52057,(563) 927-3515,DELAWARE COUNTY,Public,PK,4
100496,LAMONI ELEMENTARY SCHOOL,202 N WALNUT ST,LAMONI,IA,50140,(641) 784-3422,DECATUR COUNTY,Public,PK,5
100495,LAMONI HIGH SCHOOL,202 N WALNUT ST,LAMONI,IA,50140,(641) 784-3351,DECATUR COUNTY,Public,9,12
100494,LAMONI MIDDLE SCHOOL,202 N WALNUT ST,LAMONI,IA,50140,(641) 784-7299,DECATUR COUNTY,Public,6,8
100493,LANSING MIDDLE SCHOOL,569 CENTER ST.,LANSING,IA,52151,(563) 538-4201,ALLAMAKEE COUNTY,Public,5,8
100492,LARK ELEMENTARY SCHOOL,611 4TH,ONAWA,IA,51040,(712) 433-1393,MONONA COUNTY,Public,PK,2
100491,Laurens-Marathon Elementary School,300 W GARFIELD,LAURENS,IA,50554,(712) 841-5000,POCAHONTAS COUNTY,Public,3,5
100490,Laurens-Marathon High School,300 W GARFIELD,LAURENS,IA,50554,(712) 841-5000,POCAHONTAS COUNTY,Public,9,12
100489,Laurens-Marathon Middle School,300 W GARFIELD,LAURENS,IA,50554,(712) 841-5000,POCAHONTAS COUNTY,Public,6,8
100488,LAWSON ELEMENTARY SCHOOL,PO BOX 10,JOHNSTON,IA,50131,(515) 278-0478,POLK COUNTY,Public,PK,5
100487,LAWTON JUNIOR-SENIOR HIGH SCHOOL,PO BOX 128,LAWTON,IA,51030,(712) 944-5181,WOODBURY COUNTY,Public,7,12
100486,LE MARS HIGH SCHOOL,921 3RD AVE SW,LE MARS,IA,51031,(712) 546-4153,PLYMOUTH COUNTY,Public,9,12
100485,LE MARS MIDDLE SCHOOL,977 3RD AVE SW,LE MARS,IA,51031,(712) 546-7022,PLYMOUTH COUNTY,Public,6,8
100484,LEEDS ELEMENTARY SCHOOL,3919 JEFFERSON ST,SIOUX CITY,IA,51108,(712) 239-7034,WOODBURY COUNTY,Public,PK,5
100483,LENIHAN INTERMEDIATE SCHOOL,212 W INGLEDUE,MARSHALLTOWN,IA,50158,(641) 754-1160,MARSHALL COUNTY,Public,5,6
100482,LENOX ELEMENTARY SCHOOL,600 S. LOCUST,LENOX,IA,50851,(641) 333-2244,TAYLOR COUNTY,Public,PK,6
100481,LENOX HIGH SCHOOL,600 S LOCUST,LENOX,IA,50851,(641) 333-2244,TAYLOR COUNTY,Public,7,12
100480,LEWIS & CLARK ELEMENTARY SCHOOL,1603 GRAND AVE,COUNCIL BLUFFS,IA,51503,(712) 328-6471,POTTAWATTAMIE COUNTY,Public,PK,5
100479,LEWIS CENTRAL MIDDLE SCHOOL,3820 HARRY LANGDON BLVD.,COUNCIL BLUFFS,IA,51503,(712) 366-8251,POTTAWATTAMIE COUNTY,Public,6,8
100478,LEWIS CENTRAL SENIOR HIGH SCHOOL,3504 HARRY LANGDON BLVD.,COUNCIL BLUFFS,IA,51503,(712) 366-8322,POTTAWATTAMIE COUNTY,Public,9,12
100477,LEWIS ELEMENTARY SCHOOL,BOX E,LEWIS,IA,51544,(712) 769-2221,CASS COUNTY,Public,PK,5
100476,LIBERTYVILLE ELEMENTARY SCHOOL,PO BOX 160,LIBERTYVILLE,IA,52567,(641) 693-3971,JEFFERSON COUNTY,Public,KG,5
100475,LIME SPRINGS ELEMENTARY SCHOOL,PO BOX 56,LIME SPRINGS,IA,52155,(563) 566-2221,HOWARD COUNTY,Public,PK,6
100474,LINCOLN ACADEMY OF FINE ARTS,318 E 7TH ST,DAVENPORT,IA,52803,(563) 324-0497,SCOTT COUNTY,Public,PK,5
100473,LINCOLN CENTER,222 N 2ND,ALBIA,IA,52531,(641) 932-2161,MONROE COUNTY,Public,3,6
100472,LINCOLN ELEMENTARY SCHOOL,515 CHASE,OSAGE,IA,50461,(641) 732-5856,MITCHELL COUNTY,Public,PK,3
100471,LINCOLN ELEMENTARY SCHOOL,401 W STONE,FAIRFIELD,IA,52556,(641) 472-2114,JEFFERSON COUNTY,Public,KG,5
100470,LINCOLN ELEMENTARY SCHOOL,1102 BROADWAY,PELLA,IA,50219,(641) 628-3970,MARION COUNTY,Public,PK,3
100469,LINCOLN ELEMENTARY SCHOOL,501 S CORKHILL,MOUNT PLEASANT,IA,52641,(319) 385-7765,HENRY COUNTY,Public,KG,5
100468,LINCOLN ELEMENTARY SCHOOL,600 5TH AVE,CHARLES CITY,IA,50616,(641) 257-6560,FLOYD COUNTY,Public,KG,5
100467,LINCOLN ELEMENTARY SCHOOL,555 NEVADA STREET,DUBUQUE,IA,52001,(563) 552-4050,DUBUQUE COUNTY,Public,KG,5
100466,LINCOLN ELEMENTARY SCHOOL,1326 AVE E,FORT MADISON,IA,52627,(319) 372-2896,LEE COUNTY,Public,KG,3
100465,LINCOLN ELEMENTARY SCHOOL,300 TEETERS COURT,IOWA CITY,IA,52246,(319) 688-1130,JOHNSON COUNTY,Public,PK,6
100464,LINCOLN ELEMENTARY SCHOOL,711 W MAMIE EISENHOWER,BOONE,IA,50036,(515) 433-0800,BOONE COUNTY,Public,PK,1
100463,LINCOLN ELEMENTARY SCHOOL,603 N 10TH STREET,CENTERVILLE,IA,52544,(641) 856-0749,APPANOOSE COUNTY,Public,KG,3
100462,Spencer Lincoln Elementary,P.O. BOX 200,SPENCER,IA,51301,(712) 262-3752,CLAY COUNTY,Public,4,5
100461,LINCOLN ELEMENTARY SCHOOL,115 MIDVALE AVE,SIOUX CITY,IA,51104,(712) 279-6836,WOODBURY COUNTY,Public,PK,5
100460,LINCOLN ELEMENTARY SCHOOL,321 8TH STREET,CEDAR FALLS,IA,50613,(319) 553-2950,BLACK HAWK COUNTY,Public,PK,6
100459,LINCOLN ELEMENTARY SCHOOL,302 CEDAR BEND,WATERLOO,IA,50703,(319) 433-1990,BLACK HAWK COUNTY,Public,PK,5
100458,LINCOLN HIGH SCHOOL,2600 SW 9TH ST,DES MOINES,IA,50315,(515) 242-7500,POLK COUNTY,Public,9,12
100457,LINCOLN HIGH SCHOOL,1850 S. BLUFF BLVD.,CLINTON,IA,52732,(563) 242-8137,CLINTON COUNTY,Public,9,12
100456,LINCOLN JUNIOR HIGH SCHOOL,1509 9TH AVE,BELLE PLAINE,IA,52208,(319) 444-3631,BENTON COUNTY,Public,7,8
100455,LINCOLN UPPER ELEMENTARY SCHOOL,606 S 4TH AVE,WASHINGTON,IA,52353,(319) 653-3691,WASHINGTON COUNTY,Public,4,6
100454,LINEVILLE ELEMENTARY SCHOOL,PO BOX 98,LINEVILLE,IA,50147,(641) 876-5345,WAYNE COUNTY,Public,PK,6
100453,LINEVILLE-CLIO JR-SR HIGH SCHOOL,PO BOX 98,LINEVILLE,IA,50147,(641) 876-5345,WAYNE COUNTY,Public,7,12
100452,LINK CENTER,1100 LINN ST,ATLANTIC,IA,50022,(712) 243-3250,CASS COUNTY,Public,KG,12
100451,LINN GROVE ELEMENTARY SCHOOL,2301 50TH ST,MARION,IA,52302,(319) 730-3500,LINN COUNTY,Public,PK,5
100450,LINN-MAR HIGH SCHOOL,3111 N 10TH ST,MARION,IA,52302,(319) 447-3040,LINN COUNTY,Public,9,12
100449,LISBON ELEMENTARY SCHOOL,PO BOX 839,LISBON,IA,52253,(319) 455-2659,LINN COUNTY,Public,PK,5
100448,LISBON HIGH SCHOOL,PO BOX 839,LISBON,IA,52253,(319) 455-2106,LINN COUNTY,Public,9,12
100447,LISBON MIDDLE SCHOOL,PO BOX 839,LISBON,IA,52253,(319) 455-2659,LINN COUNTY,Public,6,8
100446,LITTLE HUSKY LEARNING CENTER,317 8TH AVE SE,OELWEIN,IA,50622,(319) 283-2302,FAYETTE COUNTY,Public,PK,KG
100445,LITTLE ROCK ELEMENTARY SCHOOL,BOX 247,LITTLE ROCK,IA,51243,(712) 479-2771,LYON COUNTY,Public,PK,5
100444,LITTLE SIOUX SUCCESS CENTER,600 WEST BLUFF ST,CHEROKEE,IA,51012,(712) 225-6755,CHEROKEE COUNTY,Public,11,12
