NCES ID,Formatted NCES ID,NCES School Name,Street Address,Town,State,Zip,Phone,County,Type,Min_Grade,Max_Grade,
191614000967,191614000967, HARRIS-LAKE PARK HIGH SCHOOL, BOX 8, LAKE PARK, IA,51347, (712) 832-3809,DICKINSON COUNTY COUNTY, Public,6,12,
190002102004,190002102004, OKOBOJI ELEMENTARY SCHOOL, BOX 147, MILFORD, IA,51351, (712) 338-2458,DICKINSON COUNTY COUNTY, Public, PK,4,
190002102002,190002102002, OKOBOJI HIGH SCHOOL, BOX 147, MILFORD, IA,51351, (712) 338-2446,DICKINSON COUNTY COUNTY, Public,9,12,
190002102003,190002102003, OKOBOJI MIDDLE SCHOOL, BOX 147, MILFORD, IA,51351, (712) 332-5641,DICKINSON COUNTY COUNTY, Public,5,8,
190747002027,190747002027, CLAY CENTRAL-EVERLY ELEMENTARY AT ROYAL, PO BOX  110, ROYAL, IA,51357, (712) 933-2241,CLAY COUNTY COUNTY, Public, PK,4,
190747000358,190747000358, CLAY CENTRAL-EVERLY MIDDLE SCHOOL, PO BOX  110, ROYAL, IA,51357, (712) 933-2241,CLAY COUNTY COUNTY, Public,5,8,
192505001966,192505001966, RUTHVEN-AYRSHIRE ELEMENTARY SCHOOL, PO BOX  159, RUTHVEN, IA,51358, (712) 837-5211,PALO ALTO COUNTY COUNTY, Public, PK,6,
192505001967,192505001967, RUTHVEN-AYRSHIRE HIGH SCHOOL, PO BOX  159, RUTHVEN, IA,51358, (712) 837-5212,PALO ALTO COUNTY COUNTY, Public,7,12,
192700001584,192700001584, SPIRIT LAKE ELEMENTARY SCHOOL, 2701 HILL AVENUE, SPIRIT LAKE, IA,51360, (712) 336-2822,DICKINSON COUNTY COUNTY, Public, PK,4,
192700001585,192700001585, SPIRIT LAKE HIGH SCHOOL, 2701 HILL AVENUE, SPIRIT LAKE, IA,51360, (712) 336-3707,DICKINSON COUNTY COUNTY, Public,9,12,
192700001905,192700001905, SPIRIT LAKE MIDDLE SCHOOL, 2701 HILL AVENUE, SPIRIT LAKE, IA,51360, (712) 336-1370,DICKINSON COUNTY COUNTY, Public,5,8,
191281002120,191281002120, TERRIL-GRAETTINGER ELEMENTARY SCHOOL, PO BOX 128, TERRIL, IA,51364, (712) 853-6111,DICKINSON COUNTY COUNTY, Public,3,5,
191281002118,191281002118, TERRIL-GRAETTINGER MIDDLE SCHOOL, PO BOX 128, TERRIL, IA,51364, (712) 853-6111,DICKINSON COUNTY COUNTY, Public,6,8,
190633000522,190633000522, ADAMS ELEMENTARY SCHOOL, 1026 N ADAMS ST, CARROLL, IA,51401, (712) 792-8040,CARROLL COUNTY COUNTY, Public,4,5,
190633000218,190633000218, CARROLL HIGH SCHOOL, 2809 N GRANT RD, CARROLL, IA,51401, (712) 792-8010,CARROLL COUNTY COUNTY, Public,9,12,
190633001989,190633001989, CARROLL MIDDLE SCHOOL, 3203 N. GRANT ROAD, CARROLL, IA,51401, (712) 792-8020,CARROLL COUNTY COUNTY, Public,6,8,
190633000217,190633000217, FAIRVIEW ELEMENTARY SCHOOL, 525 EAST 18TH STREET, CARROLL, IA,51401, (712) 792-8030,CARROLL COUNTY COUNTY, Public, PK,3,
458864,00458864, KUEMPER CATHOLIC SCHOOL SYSTEM, 116 S EAST ST, CARROLL, IA,51401, (712) 792-3313,CARROLL COUNTY, Private, PK,12,
190711000326,190711000326, CHARTER OAK-UTE HIGH SCHOOL, 321 MAIN, CHARTER OAK, IA,51439, (712) 678-3325,CRAWFORD COUNTY COUNTY, Public,9,12,
190711000328,190711000328, CHARTER OAK-UTE JUNIOR HIGH SCHOOL, 321 MAIN ST, CHARTER OAK, IA,51439, (712) 678-3325,CRAWFORD COUNTY COUNTY, Public,7,8,
190891002097,190891002097, BROADWAY ELEMENTARY SCHOOL, 1515 BROADWAY, DENISON, IA,51442, (712) 263-3103,CRAWFORD COUNTY COUNTY, Public,4,5,
190891000915,190891000915, DENISON ALTERNATIVE HIGH SCHOOL, 10 OPPORTUNITY DR, DENISON, IA,51442, (712) 265-2349,CRAWFORD COUNTY COUNTY, Public,9,12,
190891000511,190891000511, DENISON ELEMENTARY SCHOOL, 38 N 20TH ST, DENISON, IA,51442, (712) 263-3104,CRAWFORD COUNTY COUNTY, Public, PK,3,
190891000508,190891000508, DENISON HIGH SCHOOL, 819 N 16TH ST, DENISON, IA,51442, (712) 263-3101,CRAWFORD COUNTY COUNTY, Public,9,12,
190891000509,190891000509, DENISON MIDDLE SCHOOL, 1201 NORTH 16TH STREET, DENISON, IA,51442, (712) 263-9393,CRAWFORD COUNTY COUNTY, Public,6,8,
458434,00458434, ST ROSE OF LIMA SCHOOL, 1012 2ND AVE S, DENISON, IA,51442, (712) 263-5408,CRAWFORD COUNTY, Private, KG,6,
459132,00459132, ZION LUTHERAN SCHOOL, 1004 1ST AVE S, DENISON, IA,51442, (712) 263-4766,CRAWFORD COUNTY, Private, PK,8,
191275000771,191275000771, GLIDDEN-RALSTON ELEMENTARY SCHOOL, BOX 488, GLIDDEN, IA,51443, (712) 659-3863,CARROLL COUNTY COUNTY, Public, PK,6,
191275000772,191275000772, GLIDDEN-RALSTON JR-SR HIGH SCHOOL, BOX 488, GLIDDEN, IA,51443, (712) 659-2205,CARROLL COUNTY COUNTY, Public,7,12,
190432000864,190432000864, BATTLE CREEK-IDA GROVE SENIOR HIGH SCHOOL, 900 JOHN MONTGOMERY DR, IDA GROVE, IA,51445, (712) 364-3371,IDA COUNTY COUNTY, Public,9,12,
190432000862,190432000862, BCIG ELEMENTARY SCHOOL, 403 BARNES ST, IDA GROVE, IA,51445, (712) 364-2360,IDA COUNTY COUNTY, Public, PK,3,
191488000911,191488000911, IKM ELEMENTARY SCHOOL, PO BOX 217, IRWIN, IA,51446, (712) 782-3126,SHELBY COUNTY COUNTY, Public, PK,4,
190002400961,190002400961, SOUTHERN CAL JR-SR HIGH, PO BOX 45, LAKE CITY, IA,51449, (712) 464-7211,CALHOUN COUNTY COUNTY, Public,7,12,
192958001687,192958001687, EAST SAC COUNTY HIGH SCHOOL, PO BOX  110, LAKE VIEW, IA,51450, (712) 664-5001,SAC COUNTY COUNTY, Public,9,12,
190002400098,190002400098, SOUTHERN CAL ELEMENTARY SCHOOL, BOX 276, LOHRVILLE, IA,51453, (712) 465-3425,CALHOUN COUNTY COUNTY, Public, PK,6,
191488000912,191488000912, IKM JUNIOR HIGH, PO BOX 580, MANILLA, IA,51454, (712) 654-9385,CRAWFORD COUNTY COUNTY, Public,5,8,
191830001050,191830001050, IKM-MANNING HIGH SCHOOL, 209 10TH ST, MANNING, IA,51455, (712) 655-3781,CARROLL COUNTY COUNTY, Public,9,12,
191830001049,191830001049, MANNING ELEMENTARY SCHOOL, 209 10TH ST, MANNING, IA,51455, (712) 655-3761,CARROLL COUNTY COUNTY, Public, PK,4,
192160001285,192160001285, OA-BCIG MIDDLE SCHOOL, P. O. BOX 475, ODEBOLT, IA,51458, (712) 668-2767,SAC COUNTY COUNTY, Public,6,8,
192160001283,192160001283, ODEBOLT-ARTHUR ELEMENTARY SCHOOL, P.O. BOX 475, ODEBOLT, IA,51458, (712) 668-2767,SAC COUNTY COUNTY, Public, PK,5,
192541001452,192541001452, SCHLESWIG ELEMENTARY SCHOOL, PO BOX 250, SCHLESWIG, IA,51461, (712) 676-3314,CRAWFORD COUNTY COUNTY, Public, PK,4,
192541001451,192541001451, SCHLESWIG MIDDLE-SCHOOL, P.O. BOX 250, SCHLESWIG, IA,51461, (712) 676-3313,CRAWFORD COUNTY COUNTY, Public,5,8,
192958001686,192958001686, EAST SAC COUNTY ELEMENTARY WALL LAKE, PO BOX 40, WALL LAKE, IA,51466, (712) 664-2627,SAC COUNTY COUNTY, Public, PK,4,
190378000083,190378000083, ARCADIA ELEMENTARY SCHOOL, 108 CLINTON ST, WESTSIDE, IA,51467, (712) 689-2227,CARROLL COUNTY COUNTY, Public,3,5,
190378000084,190378000084, VAIL ELEMENTARY SCHOOL, 108 CLINTON ST, WESTSIDE, IA,51467, (712) 677-2236,CRAWFORD COUNTY COUNTY, Public, PK,2,
190378000085,190378000085, WESTSIDE JUNIOR-SENIOR HIGH SCHOOL, 108 CLINTON ST, WESTSIDE, IA,51467, (712) 663-4312,CRAWFORD COUNTY COUNTY, Public,6,12,
190822000411,190822000411, BLOOMER ELEMENTARY SCHOOL, 210 S 7TH STREET, COUNCIL BLUFFS, IA,51501, (712) 328-6519,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
191668000995,191668000995, E A KREFT PRIMARY SCHOOL, 3206 RENNER DR., COUNCIL BLUFFS, IA,51501, (712) 366-8367,POTTAWATTAMIE COUNTY COUNTY, Public, PK,1,
190822000416,190822000416, EDISON ELEMENTARY SCHOOL, 2218 3RD AVENUE, COUNCIL BLUFFS, IA,51501, (712) 328-6516,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000418,190822000418, FRANKLIN ELEMENTARY SCHOOL, 3130 AVE C, COUNCIL BLUFFS, IA,51501, (712) 328-6469,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000425,190822000425, LONGFELLOW ELEMENTARY SCHOOL, 2011 S 10TH ST, COUNCIL BLUFFS, IA,51501, (712) 328-6522,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000431,190822000431, ROOSEVELT ELEMENTARY SCHOOL, 517 N 17TH ST, COUNCIL BLUFFS, IA,51501, (712) 328-6528,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000433,190822000433, RUE ELEMENTARY SCHOOL, 3326 6TH AVENUE, COUNCIL BLUFFS, IA,51501, (712) 328-6540,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000435,190822000435, THOMAS JEFFERSON HIGH SCHOOL, 2501 W BROADWAY, COUNCIL BLUFFS, IA,51501, (712) 328-6493,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
190822000438,190822000438, WALNUT GROVE ELEMENTARY SCHOOL, 2920 AVE J, COUNCIL BLUFFS, IA,51501, (712) 328-6525,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000440,190822000440, WOODROW WILSON MIDDLE SCHOOL, 712 N 21ST ST, COUNCIL BLUFFS, IA,51501, (712) 328-6476,POTTAWATTAMIE COUNTY COUNTY, Public,6,8,
A0501657,A0501657, HEARTLAND CHRISTIAN SCHOOL, 400 WRIGHT RD, COUNCIL BLUFFS, IA,51501, (712) 322-5817,POTTAWATTAMIE COUNTY, Private, PK,12,
190822000409,190822000409, ABRAHAM LINCOLN HIGH SCHOOL, 1205 BONHAM AVE, COUNCIL BLUFFS, IA,51503, (712) 328-6481,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
190822000419,190822000419, GERALD W KIRN MIDDLE SCHOOL, 100 NORTH AVE, COUNCIL BLUFFS, IA,51503, (712) 328-6454,POTTAWATTAMIE COUNTY COUNTY, Public,6,8,
190822000421,190822000421, GUNN ELEMENTARY SCHOOL, 1735 NORTH BROADWAY, COUNCIL BLUFFS, IA,51503, (712) 328-6452,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000422,190822000422, HOOVER ELEMENTARY SCHOOL, 1205 NORTH BROADWAY, COUNCIL BLUFFS, IA,51503, (712) 328-6537,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190822000424,190822000424, LEWIS & CLARK ELEMENTARY SCHOOL1603,  GRAND AVE, COUNCIL BLUFFS, IA,51503, (712) 328-6471,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
191668000997,191668000997, LEWIS CENTRAL MIDDLE SCHOOL, 3820 HARRY LANGDON BLVD., COUNCIL BLUFFS, IA,51503, (712) 366-8251,POTTAWATTAMIE COUNTY COUNTY, Public,6,8,
191668000996,191668000996, LEWIS CENTRAL SENIOR HIGH SCHOOL, 3504 HARRY LANGDON BLVD., COUNCIL BLUFFS, IA,51503, (712) 366-8322,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
191668000994,191668000994, TITAN HILL INTERMEDIATE SCHOOL, 4125 HARRY LANGDON BLVD., COUNCIL BLUFFS, IA,51503, (712) 366-8280,POTTAWATTAMIE COUNTY COUNTY, Public,2,5,
190822000439,190822000439, WASHINGTON ELEMENTARY SCHOOL, 207 SCOTT ST, COUNCIL BLUFFS, IA,51503, (712) 328-6403,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
A0901528,A0901528, BRIDGEWOOD EDUCATION, 525 WOODBURY AVE, COUNCIL BLUFFS, IA,51503, (712) 322-4520,POTTAWATTAMIE COUNTY, Private,6,12,
A0103539,A0103539, MONTESSORI CHILDRENS HOUSE, 400 CLOVERDALE DR, COUNCIL BLUFFS, IA,51503, (712) 325-8346,POTTAWATTAMIE COUNTY, Private, PK, KG,
458219,00458219, ST ALBERT CATHOLIC SCHOOLS, 400 GLEASON AVE, COUNCIL BLUFFS, IA,51503, (712) 323-3703,POTTAWATTAMIE COUNTY, Private, PK,12,
190822000413,190822000413, CARTER LAKE ELEMENTARY SCHOOL, 1105 REDICK BOULEVARD, CARTER LAKE, IA,51510, (712) 347-5876,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
190408000101,190408000101, A-H-S-T ELEMENTARY SCHOOL, P.O. BOX 158, AVOCA, IA,51521, (712) 343-6364,POTTAWATTAMIE COUNTY COUNTY, Public, PK,6,
190408000102,190408000102, A-H-S-T HIGH SCHOOL, BOX 158, AVOCA, IA,51521, (712) 343-6304,POTTAWATTAMIE COUNTY COUNTY, Public,7,12,
190002700249,190002700249, RIVERSIDE COMMUNITY MIDDLE SCHOOL, PO BOX  218, CARSON, IA,51525, (712) 484-2291,POTTAWATTAMIE COUNTY COUNTY, Public,5,8,
190822000414,190822000414, CRESCENT ELEMENTARY SCHOOL, PO BOX 17, CRESCENT, IA,51526, (712) 545-3697,POTTAWATTAMIE COUNTY COUNTY, Public, KG,5,
190957000599,190957000599, BOYER VALLEY ELEMENTARY SCHOOL, 212 SCHOOL ST, DOW CITY, IA,51528, (712) 674-3248,CRAWFORD COUNTY COUNTY, Public, PK,5,
190957000628,190957000628, BOYER VALLEY MIDDLE/HIGH SCHOOL, 1102 IOWA AVE, DUNLAP, IA,51529, (712) 643-2258,HARRISON COUNTY COUNTY, Public,6,12,
191071000673,191071000673, ELK HORN-KIMBALLTON ELEMENTARY SCHOOL, PO BOX 388A, ELK HORN, IA,51531, (712) 764-4616,SHELBY COUNTY COUNTY, Public, PK,8,
191071000674,191071000674, ELK HORN-KIMBALLTON HIGH SCHOOL, PO BOX 388A, ELK HORN, IA,51531, (712) 764-4606,SHELBY COUNTY COUNTY, Public,9,12,
191323000795,191323000795, ELLIOTT ELEMENTARY SCHOOL, BOX 140A, ELLIOTT, IA,51532, (712) 767-2221,MONTGOMERY COUNTY COUNTY, Public, PK,5,
191269000766,191269000766, GLENWOOD MIDDLE SCHOOL, 400 SIVERS ROAD, GLENWOOD, IA,51534, (712) 527-4887,MILLS COUNTY COUNTY, Public,6,8,
191269000767,191269000767, GLENWOOD SENIOR HIGH SCHOOL, 504 EAST SHARP STREET, GLENWOOD, IA,51534, (712) 527-4897,MILLS COUNTY COUNTY, Public,9,12,
191269000768,191269000768, NORTHEAST ELEMENTARY SCHOOL, 901 N. VINE STREET, GLENWOOD, IA,51534, (712) 527-4875,MILLS COUNTY COUNTY, Public, PK,2,
191269000770,191269000770, WEST ELEMENTARY SCHOOL, 707 SHARP ST, GLENWOOD, IA,51534, (712) 527-4886,MILLS COUNTY COUNTY, Public,3,5,
191323000796,191323000796, GRISWOLD MIDDLE/HIGH SCHOOL, PO BOX  280, GRISWOLD, IA,51535, (712) 778-2154,CASS COUNTY COUNTY, Public,6,12,
191350000826,191350000826, HARLAN COMM INTERMEDIATE SCHOOL, 1401 19TH ST, HARLAN, IA,51537, (712) 755-2725,SHELBY COUNTY COUNTY, Public,3,5,
191350000825,191350000825, HARLAN COMM. PRIMARY, 2205 DURANT ST., HARLAN, IA,51537, (712) 755-5903,SHELBY COUNTY COUNTY, Public, PK,2,
191350000821,191350000821, HARLAN COMMUNITY HIGH SCHOOL, 2102 DURANT, HARLAN, IA,51537, (712) 755-3101,SHELBY COUNTY COUNTY, Public,9,12,
191350000822,191350000822, HARLAN COMMUNITY MIDDLE SCHOOL, 2108 DURANT STREET, HARLAN, IA,51537, (712) 755-3196,SHELBY COUNTY COUNTY, Public,6,8,
A0701008,A0701008, SHELBY COUNTY CATHOLIC SCHOOL, 2005 COLLEGE PL, HARLAN, IA,51537, (712) 755-5634,SHELBY COUNTY, Private, PK,8,
192067002086,192067002086, EAST MILLS MIDDLE SCHOOL, 58962 380TH ST, HASTINGS, IA,51540, (712) 624-8696,MILLS COUNTY COUNTY, Public,5,8,
192067001230,192067001230, NISHNA VALLEY ELEMENTARY SCHOOL, 58962 380TH ST, HASTINGS, IA,51540, (712) 624-8696,MILLS COUNTY COUNTY, Public, PK,4,
191323000798,191323000798, LEWIS ELEMENTARY SCHOOL, BOX E, LEWIS, IA,51544, (712) 769-2221,CASS COUNTY COUNTY, Public, PK,5,
191746001013,191746001013, LOGAN-MAGNOLIA ELEMENTARY SCHOOL, 1200 N 2ND AVE, LOGAN, IA,51546, (712) 644-2168,HARRISON COUNTY COUNTY, Public, PK,6,
191746001014,191746001014, LOGAN-MAGNOLIA JR-SR HIGH SCHOOL, 1200 N 2ND AVE, LOGAN, IA,51546, (712) 644-2250,HARRISON COUNTY COUNTY, Public,7,12,
191824001045,191824001045, CHANTRY ELEMENTARY SCHOOL, 409 E. 9TH STREET, MALVERN, IA,51551, (712) 624-8681,MILLS COUNTY COUNTY, Public, PK,4,
191824001046,191824001046, EAST MILLS HIGH SCHOOL, 1505 E 15TH STREET, MALVERN, IA,51551, (712) 624-8645,MILLS COUNTY COUNTY, Public,9,12,
191824000779,191824000779, MALVERN LEARNING CENTER, 422 MAIN STREET, MALVERN, IA,51551, (712) 624-8500,MILLS COUNTY COUNTY, Public,9,12,
191944001145,191944001145, MISSOURI VALLEY ELEMENTA, 602 NORTH 9TH STREET, MISSOURI VALLEY, IA,51555, (712) 642-2279,HARRISON COUNTY COUNTY, Public, PK,5,
191944001146,191944001146, MISSOURI VALLEY HIGH SCHOOL, 605 E LINCOLN HIGHWAY, MISSOURI VALLEY, IA,51555, (712) 642-4149,HARRISON COUNTY COUNTY, Public,9,12,
191944001147,191944001147, MISSOURI VALLEY MIDDLE SCHOOL, 607 E LINCOLN HIGHWAY, MISSOURI VALLEY, IA,51555, (712) 642-2707,HARRISON COUNTY COUNTY, Public,6,8,
193096000331,193096000331, WEST HARRISON ELEMENTARY, 410 PINE ST, MONDAMIN, IA,51557, (712) 646-2016,HARRISON COUNTY COUNTY, Public, PK,6,
193096001801,193096001801, WEST HARRISON HIGH SCHOOL, 410 PINE ST, MONDAMIN, IA,51557, (712) 646-2231,HARRISON COUNTY COUNTY, Public,7,12,
192799001630,192799001630, TRI-CENTER ELEMENTARY SCHOOL, 33980 310TH ST, NEOLA, IA,51559, (712) 485-2271,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
192799001632,192799001632, TRI-CENTER HIGH SCHOOL, 33980 310TH ST, NEOLA, IA,51559, (712) 485-2257,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
192799000309,192799000309, TRI-CENTER MIDDLE SCHOOL, 33980 310TH ST, NEOLA, IA,51559, (712) 485-2211,POTTAWATTAMIE COUNTY COUNTY, Public,6,8,
190002700260,190002700260, RIVERSIDE COMMUNITY HIGH SCHOOL, P.O. BOX 428, OAKLAND, IA,51560, (712) 484-2291,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
190002700279,190002700279, RIVERSIDE ELEMENTARY, 708 GLASS ST, OAKLAND, IA,51560, (712) 482-6296,POTTAWATTAMIE COUNTY COUNTY, Public, PK,4,
192400001395,192400001395, INMAN PRIMARY SCHOOL, 900 INMAN DRIVE, RED OAK, IA,51566, (712) 623-6635,MONTGOMERY COUNTY COUNTY, Public, PK,3,
192400000527,192400000527, RED OAK EARLY CHILDHOOD, 904 BROAD STREET, RED OAK, IA,51566, (712) 623-6600,MONTGOMERY COUNTY COUNTY, Public, PK, PK,
192400001397,192400001397, RED OAK HIGH SCHOOL, 2011 N 8TH ST, RED OAK, IA,51566, (712) 623-6610,MONTGOMERY COUNTY COUNTY, Public,9,12,
192400001398,192400001398, RED OAK MIDDLE SCHOOL, 308 E CORNING ST, RED OAK, IA,51566, (712) 623-6620,MONTGOMERY COUNTY COUNTY, Public,6,8,
192400001399,192400001399, WASHINGTON INTERMEDIATE SCHOOL, 400 W. 2ND STREET, RED OAK, IA,51566, (712) 623-6630,MONTGOMERY COUNTY COUNTY, Public,4,5,
192724001588,192724001588, STANTON ELEMENTARY SCHOOL, 605 ELLIOTT STREET, STANTON, IA,51573, (712) 829-2171,MONTGOMERY COUNTY COUNTY, Public, KG,5,
192724001589,192724001589, STANTON HIGH SCHOOL, 605 ELLIOTT STREET, STANTON, IA,51573, (712) 829-2162,MONTGOMERY COUNTY COUNTY, Public,6,12,
192796001626,192796001626, TREYNOR ELEMENTARY SCHOOL, BOX 369, TREYNOR, IA,51575, (712) 487-3422,POTTAWATTAMIE COUNTY COUNTY, Public, KG,5,
192796001627,192796001627, TREYNOR MIDDLE SCHOOL / HIGH SCHOOL, P. O. BOX 369, TREYNOR, IA,51575, (712) 487-3804,POTTAWATTAMIE COUNTY COUNTY, Public,6,12,
192823001646,192823001646, UNDERWOOD ELEMENTARY SCHOOL, P.O. BOX 160, UNDERWOOD, IA,51576, (712) 566-2326,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
192823001647,192823001647, UNDERWOOD HIGH SCHOOL, P.O. BOX 130, UNDERWOOD, IA,51576, (712) 566-2703,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
192823001892,192823001892, UNDERWOOD MIDDLE SCHOOL, P.O. BOX 130, UNDERWOOD, IA,51576, (712) 566-2332,POTTAWATTAMIE COUNTY COUNTY, Public,6,8,
192964001688,192964001688, WALNUT ELEMENTARY SCHOOL, PO BOX  528, WALNUT, IA,51577, (712) 784-3615,POTTAWATTAMIE COUNTY COUNTY, Public, PK,5,
192964001689,192964001689, WALNUT HIGH SCHOOL, PO BOX  528, WALNUT, IA,51577, (712) 784-3615,POTTAWATTAMIE COUNTY COUNTY, Public,9,12,
192964002023,192964002023, WALNUT MIDDLE SCHOOL, PO BOX  528, WALNUT, IA,51577, (712) 784-3615,POTTAWATTAMIE COUNTY COUNTY, Public,6,8,
193192001861,193192001861, WOODBINE ELEMENTARY SCHOOL, 501 WEARE ST., WOODBINE, IA,51579, (712) 647-2440,HARRISON COUNTY COUNTY, Public, PK,6,
193192001862,193192001862, WOODBINE HIGH SCHOOL, 5TH AND WEARE, WOODBINE, IA,51579, (712) 647-2227,HARRISON COUNTY COUNTY, Public,7,12,
192607001478,192607001478, SHENANDOAH ELEMENTARY SCHOOL, 601 DR. CREIGHTON CIRCLE, SHENANDOAH, IA,51601, (712) 246-2520,PAGE COUNTY COUNTY, Public, PK,4,
192607001482,192607001482, SHENANDOAH HIGH SCHOOL, 1000 MUSTANG DR, SHENANDOAH, IA,51601, (712) 246-4727,PAGE COUNTY COUNTY, Public,9,12,
192607001483,192607001483, SHENANDOAH MIDDLE SCHOOL, 601 DR. CREIGHTON CIRCLE, SHENANDOAH, IA,51601, (712) 246-2520,PAGE COUNTY COUNTY, Public,5,8,
190735000374,190735000374, ALTERNATIVE HIGH SCHOOL CLARINDA COMM. SCHOOL, P.O. BOX 59, CLARINDA, IA,51632, (712) 542-5165,PAGE COUNTY COUNTY, Public,9,12,
190735000423,190735000423, CLARINDA ACADEMY, 1820 N 16TH, CLARINDA, IA,51632, (712) 542-3103,PAGE COUNTY COUNTY, Public,7,12,
190735000340,190735000340, CLARINDA HIGH SCHOOL, P.O. BOX 59, CLARINDA, IA,51632, (712) 542-5167,PAGE COUNTY COUNTY, Public,9,12,
190735000341,190735000341, CLARINDA MIDDLE SCHOOL, P.O. BOX 59, CLARINDA, IA,51632, (712) 542-2132,PAGE COUNTY COUNTY, Public,5,8,
190735000342,190735000342, GARFIELD ELEMENTARY SCHOOL, 901 S. 15TH, CLARINDA, IA,51632, (712) 542-4510,PAGE COUNTY COUNTY, Public, PK,4,
459212,00459212, CLARINDA LUTHERAN SCHOOL, 707 W SCIDMORE ST, CLARINDA, IA,51632, (712) 542-3657,PAGE COUNTY, Private, KG,8,
192667001551,192667001551, SOUTH PAGE ELEMENTARY SCHOOL, BOX 98, COLLEGE SPRINGS, IA,51637, (712) 582-3212,PAGE COUNTY COUNTY, Public, PK,5,
192667001552,192667001552, SOUTH PAGE SENIOR HIGH SCHOOL, BOX 98, COLLEGE SPRINGS, IA,51637, (712) 582-3211,PAGE COUNTY COUNTY, Public,6,12,
191104000682,191104000682, ESSEX ELEMENTARY SCHOOL, 111 FORBES ST, ESSEX, IA,51638, (712) 379-3114,PAGE COUNTY COUNTY, Public, KG,6,
191104000683,191104000683, ESSEX JUNIOR-SENIOR HIGH SCHOOL, 111 FORBES ST, ESSEX, IA,51638, (712) 379-3115,PAGE COUNTY COUNTY, Public,7,12,
191152000702,191152000702, FARRAGUT ELEMENTARY SCHOOL, P. O. BOX 36, FARRAGUT, IA,51639, (712) 385-8131,FREMONT COUNTY COUNTY, Public, PK,6,
191152000703,191152000703, FARRAGUT SENIOR HIGH SCHOOL, PO BOX  36, FARRAGUT, IA,51639, (712) 385-8131,FREMONT COUNTY COUNTY, Public,7,12,
191344000811,191344000811, HAMBURG JUNIOR-SENIOR HIGH SCHOOL, 105 E ST, HAMBURG, IA,51640, (712) 382-2703,FREMONT COUNTY COUNTY, Public,7,12,
191344000812,191344000812, MARNIE SIMONS ELEMENTARY SCHOOL, 309 S ST, HAMBURG, IA,51640, (712) 382-2017,FREMONT COUNTY COUNTY, Public, PK,6,
192625001488,192625001488, SIDNEY ELEMENTARY SCHOOL, PO BOX  609, SIDNEY, IA,51652, (712) 374-2647,FREMONT COUNTY COUNTY, Public, PK,5,
192625001489,192625001489, SIDNEY HIGH SCHOOL, PO BOX  609, SIDNEY, IA,51652, (712) 374-2731,FREMONT COUNTY COUNTY, Public,6,12,
191212000747,191212000747, FREMONT-MILLS ELEMENTARY SCHOOL, PO BOX 310, TABOR, IA,51653, (712) 629-6555,MILLS COUNTY COUNTY, Public, PK,6,
191212000745,191212000745, FREMONT-MILLS MIDDLE AND SENIOR HIGH SCHOOL, PO BOX 310, TABOR, IA,51653, (712) 629-2325,FREMONT COUNTY COUNTY, Public,7,12,
190948000602,190948000602, AUDUBON ELEMENTARY SCHOOL, 605 LINCOLN AVE, DUBUQUE, IA,52001, (563) 552-3300,DUBUQUE COUNTY COUNTY, Public, KG,5,
190948000604,190948000604, DUBUQUE SENIOR HIGH SCHOOL, 1800 CLARKE DR, DUBUQUE, IA,52001, (563) 552-5500,DUBUQUE COUNTY COUNTY, Public,9,12,
190948000605,190948000605, EISENHOWER ELEMENTARY SCHOOL, 3170 SPRING VALLEY RD, DUBUQUE, IA,52001, (563) 552-3500,DUBUQUE COUNTY COUNTY, Public, PK,5,
190948000607,190948000607, FULTON ELEMENTARY SCHOOL, 2540 CENTRAL AVE, DUBUQUE, IA,52001, (563) 552-3650,DUBUQUE COUNTY COUNTY, Public, PK,5,
190948000620,190948000620, GEORGE WASHINGTON MIDDLE SCHOOL, 51 N GRANDVIEW AVE, DUBUQUE, IA,52001, (563) 552-4800,DUBUQUE COUNTY COUNTY, Public,6,8,
190948000609,190948000609, HOOVER ELEMENTARY SCHOOL, 3259 ST ANNE DR, DUBUQUE, IA,52001, (563) 552-3700,DUBUQUE COUNTY COUNTY, Public, KG,5,
