190309000006, ADAIR-CASEY ELEMENTARY SCHOOL, 3384 INDIGO AVE., ADAIR, IA 50002, (641) 746-2242, Î¾Î¾-Î¾Î¾GUTHRIE COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
2039921, VICTORY CHRISTIAN ACADEMY, 4220 3RD AVE W, HIBBING, MN 55746, (218) 262-6550, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,5,,,,,,,,,,,,,,,,,,,
271401000723, HILL CITY ELEMENTARY, 500 IONE AVENUE, HILL CITY, MN 55748, (218) 697-2394, ŒæŒæ-ŒæŒæAITKIN COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
271401000724, HILL CITY SECONDARY, 500 IONE AVENUE, HILL CITY, MN 55748, (218) 697-2394, ŒæŒæ-ŒæŒæAITKIN COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
270000801513, CHERRY ELEMENTARY, 3943 TAMMINEN ROAD, IRON, MN 55751, (218) 258-8991, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
270000801514, CHERRY SECONDARY, 3943 TAMMINEN ROAD, IRON, MN 55751, (218) 258-8991, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
272331001136, KEEWATIN ELEMENTARY, 300 W 3RD AVENUE, KEEWATIN, MN 55753, (218) 778-6511, ŒæŒæ-ŒæŒæITASCA COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
271917003432, MCGREGOR AREA LEARNING PROGRAM, BOX 160, MCGREGOR, MN 55760, (218) 768-3505, ŒæŒæ-ŒæŒæAITKIN COUNTY COUNTY, Public,8,12,,,,,,,,,,,,,,,,,,,
271917000903, MCGREGOR ELEMENTARY, BOX 160, MCGREGOR, MN 55760, (218) 768-2111, ŒæŒæ-ŒæŒæAITKIN COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
271917000904, MCGREGOR SECONDARY, BOX 160, MCGREGOR, MN 55760, (218) 768-2111, ŒæŒæ-ŒæŒæAITKIN COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
270030003730, MINISINAAKWAANG LEADERSHIP ACADEMY, 20930 367TH LANE, MCGREGOR, MN 55760, (218) 768-5301, ŒæŒæ-ŒæŒæAITKIN COUNTY COUNTY, Public, KG,12,,,,,,,,,,,,,,,,,,,
270948000391, MARBLE EARLY CHILDHOOD CENTER, P.O. BOX 10, MARBLE, MN 55764, (218) 247-7306, ŒæŒæ-ŒæŒæITASCA COUNTY COUNTY, Public, PK,PK,,,,,,,,,,,,,,,,,,,
270027203328, MCF-MOOSE LAKE/WILLOW RIVER, 1000 LAKE SHORE DRIVE, MOOSE LAKE, MN 55767, (218) 485-5000, ŒæŒæ-ŒæŒæCARLTON COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
272145001093, MOOSE LAKE ELEMENTARY, BOX 489, 413 BIRCH AVENUE, MOOSE LAKE, MN 55767, (218) 485-4834, ŒæŒæ-ŒæŒæCARLTON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,
272145001094, MOOSE LAKE SECONDARY, BOX 489, 413 BIRCH AVENUE, MOOSE LAKE, MN 55767, (218) 485-4622, ŒæŒæ-ŒæŒæCARLTON COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,
270000101610, MERRITT ELEMENTARY, 5720 MARBLE AVENUE, MOUNTAIN IRON, MN 55768, (218) 735-8271, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
270000101613, MOUNTAIN IRON-BUHL SECONDARY, 5720 MARBLE AVENUE, MOUNTAIN IRON, MN 55768, (218) 735-8271, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
270008403300, NORTHEAST SERVICE COOP SP. ED., 5525 EMERALD AVENUE, MOUNTAIN IRON, MN 55768, (218) 741-0750, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,12,,,,,,,,,,,,,,,,,,,
270008403592, NORTHEAST SERVICE COOPERATIVE OLL, 5525 EMERALD AVENUE, MOUNTAIN IRON, MN 55768, (218) 741-0750, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
272331001138, NASHWAUK SECONDARY, 400 2ND STREET, NASHWAUK, MN 55769, (218) 885-1280, ŒæŒæ-ŒæŒæITASCA COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
272331003702, NASHWAUK-KEEWATIN ALP, 400 SECOND STREET, NASHWAUK, MN 55769, (218) 885-2705, ŒæŒæ-ŒæŒæITASCA COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
270000801522, ORR ELEMENTARY, BOX 307, ORR, MN 55771, (218) 757-3225, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
270000801523, ORR SECONDARY, BOX 307, ORR, MN 55771, (218) 757-3225, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
273372001508, NETT LAKE ELEMENTARY, 13090 WESTLEY DRIVE, NETT LAKE, MN 55772, (218) 757-3102, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
270000802217, ALBROOK ELEMENTARY, 7427 SEVILLE ROAD, SAGINAW, MN 55779, (218) 729-8322, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
270000801511, ALBROOK SECONDARY, 7427 SEVILLE ROAD, SAGINAW, MN 55779, (218) 729-8322, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
273009001561, N.E. REGIONAL CORRECTION CNTR., 6102 ABRAMSON ROAD, SAGINAW, MN 55779, (218) 729-8673, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,8,12,,,,,,,,,,,,,,,,,,,
270000801684, TOWER-SOUDAN ELEMENTARY, BOX 469, TOWER, MN 55790, (218) 753-4040, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
270000801685, TOWER-SOUDAN SECONDARY, BOX 469, TOWER, MN 55790, (218) 753-4040, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
270022403477, NORTHLAND LEARNING CENTER 010, 1201 S 13TH AVE, VIRGINIA, MN 55792, (218) 741-5284, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,12,,,,,,,,,,,,,,,,,,,
270022403476, NORTHLAND LEARNING CENTER 020, 1201 S 13TH AVE, VIRGINIA, MN 55792, (218) 741-5284, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,12,,,,,,,,,,,,,,,,,,,
270022403583, NORTHLAND LEARNING CENTER 040, 1201 S 13TH AVE, VIRGINIA, MN 55792, (218) 741-9201, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
270022403584, NORTHLAND LEARNING CENTER 050, 1201 S 13TH AVE, VIRGINIA, MN 55792, (218) 741-9201, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
270022403619, NORTHLAND LEARNING CENTER 060, 1201 S 13TH AVE, VIRGINIA, MN 55792, (218) 741-9201, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,12,,,,,,,,,,,,,,,,,,,
270022404303, NORTHLAND LEARNING CENTER 080, 1201 13TH AVENUE S, VIRGINIA, MN 55792, (218) 741-9201, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
274104002552, PARKVIEW ELEMENTARY, 411 5TH AVENUE S, VIRGINIA, MN 55792, (218) 742-3802, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,3,,,,,,,,,,,,,,,,,,,
274104001716, ROOSEVELT ELEMENTARY, 411 5TH AVENUE S, VIRGINIA, MN 55792, (218) 742-3943, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,4,6,,,,,,,,,,,,,,,,,,,
274104001718, VIRGINIA SECONDARY, 411 5TH AVENUE S, VIRGINIA, MN 55792, (218) 742-3916, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
701527, MARQUETTE CATHOLIC SCHOOL, 311 3RD ST S, VIRGINIA, MN 55792, (218) 741-6811, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,6,,,,,,,,,,,,,,,,,,,
270025603314, NORTHERN LIGHTS COMMUNITY SCHOOL, PO BOX 2829, WARBA, MN 55793, (218) 492-4400, ŒæŒæ-ŒæŒæITASCA COUNTY COUNTY, Public,6,12,,,,,,,,,,,,,,,,,,,
274275002827, WILLOW RIVER AREA LEARNING PROGRAM, BOX 66, 8142 PINE STREET, WILLOW RIVER, MN 55795, (218) 372-3131, ŒæŒæ-ŒæŒæPINE COUNTY COUNTY, Public,10,12,,,,,,,,,,,,,,,,,,
274275001811, WILLOW RIVER ELEMENTARY, BOX 66, WILLOW RIVER, MN 55795, (218) 372-3131, ŒæŒæ-ŒæŒæPINE COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
274275001812, WILLOW RIVER SECONDARY, BOX 66, WILLOW RIVER, MN 55795, (218) 372-3131, ŒæŒæ-ŒæŒæPINE COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
274419001842, WRENSHALL ELEMENTARY, 207 PIONEER DRIVE, WRENSHALL, MN 55797, (218) 384-4274, ŒæŒæ-ŒæŒæCARLTON COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
274419001843, WRENSHALL SECONDARY, 207 PIONEER DRIVE, WRENSHALL, MN 55797, (218) 384-4274, ŒæŒæ-ŒæŒæCARLTON COUNTY COUNTY, Public,7,12,,,,,,,,,,,,,,,,,,,
271104001574, CHESTER CREEK ACADEMY, 714 1/2 W COLLEGE STREET, DULUTH, MN 55802, (218) 728-5722, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,1,12,,,,,,,,,,,,,,,,,,,
271104002237, DULUTH AREA LEARNING CENTER, 2 E 2ND STREET, DULUTH, MN 55802, (218) 336-8790, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,12,,,,,,,,,,,,,,,,,,,
271104004424, ENWEYANG OJIBE LANGUAGE NEST, 215 N 1ST AVE E, DULUTH, MN 55802, (218) 336-8700, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,KG,,,,,,,,,,,,,,,,,,,
270020903270, HARBOR CITY INTERNATIONAL CHARTER, 332 W MICHIGAN STREET  STE 300, DULUTH, MN 55802, (218) 722-7574, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271104002770, HOMEBOUND REGULAR EDUCATION PROGRAM, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8714, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,12,,,,,,,,,,,,,,,,,,,
271104001579, HOMEBOUND SPECIAL EDUCATION PROGRAM, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8740, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,12,,,,,,,,,,,,,,,,,,,
271104001602, LAKESIDE ACADEMY, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8740, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,12,,,,,,,,,,,,,,,,,,,
271104001605, PATHWAYS/TEEN PARENT PROGRAM, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8756, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271104002554, SPECIAL ED. N.P., 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8740, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,12,,,,,,,,,,,,,,,,,,,
271104001599, ST. LUKE'S HOSPITAL, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8740, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, N ,N ,,,,,,,,,,,,,,,,,,,
271104001600, SUPERIOR ACADEMY, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8740, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,12,,,,,,,,,,,,,,,,,,,
271104004328, THE BRIDGE, 118 EAST SUPERIOR STREET, DULUTH, MN 55802, (218) 625-1400, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,12,12,,,,,,,,,,,,,,,,,,,
271104001563, UNITY HIGH SCHOOL, 215 N 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8756, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271104004363, WEST MIDDLE SCHOOL, 215 N. 1ST AVENUE E, DULUTH, MN 55802, (218) 336-8700, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, N ,N ,,,,,,,,,,,,,,,,,,,
271104001595, BETHANY CRISES SHELTER, 110 W. REDWING STREET, DULUTH, MN 55803, (218) 728-7492, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,12,,,,,,,,,,,,,,,,,,,
271104001578, CHISHOLM HOUSE PROGRAM, 110 W REDWING STREET, DULUTH, MN 55803, (218) 724-1608, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,12,,,,,,,,,,,,,,,,,,,
271104004153, FOCUS PLUS, 110 W REDWING STREET, DULUTH, MN 55803, (218) 728-7492, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
271104000466, HOMECROFT ELEMENTARY, 4784 HOWARD GNESEN ROAD, DULUTH, MN 55803, (218) 728-7446, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
270017003038, LAKE SUPERIOR HIGH SCHOOL, 5215 RICE LAKE ROAD, DULUTH, MN 55803, (218) 529-2468, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
270013302712, WASHBURN JR. ACADEMY, 201 W  ST. ANDREWS STREET, DULUTH, MN 55803, (218) 723-2345, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
271104001577, WOODLAND HILLS ACADEMY, 110 W REDWING STREET, DULUTH, MN 55803, (218) 728-7492, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,12,,,,,,,,,,,,,,,,,,,
701593, ST JOHN THE EVANGELIST CATHOLIC SCHOOL, 1 W CHISHOLM ST, DULUTH, MN 55803, (218) 724-9392, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,6,,,,,,,,,,,,,,,,,,,
271104000471, LAKEWOOD ELEMENTARY, 5207 N TISCHER ROAD, DULUTH, MN 55804, (218) 336-8870, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
271104000472, LESTER PARK ELEMENTARY, 315 N 54TH AVENUE E, DULUTH, MN 55804, (218) 525-0804, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,2,5,,,,,,,,,,,,,,,,,,,
270020801700, NORTH SHORE COMMUNITY SCHOOL, 5926 RYAN ROAD, DULUTH, MN 55804, (218) 525-0663, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,6,,,,,,,,,,,,,,,,,,,
271104000480, ORDEAN MIDDLE, 301 N 40TH AVENUE E, DULUTH, MN 55804, (218) 336-8940, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,9,,,,,,,,,,,,,,,,,,,
271104000029, ROCKRIDGE ELEMENTARY, 4849 IVANHOE STREET, DULUTH, MN 55804, (218) 525-0821, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,1,,,,,,,,,,,,,,,,,,,
701571, ST MICHAEL'S LAKESIDE SCHOOL, 4628 PITT ST, DULUTH, MN 55804, (218) 525-1931, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,5,,,,,,,,,,,,,,,,,,,
271104000479, NETTLETON MAGNET ELEMENTARY, 108 E 6TH STREET, DULUTH, MN 55805, (218) 733-2172, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
271104000473, LINCOLN PARK ELEMENTARY, 2427 W 4TH STREET, DULUTH, MN 55806, (218) 733-2046, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,8,,,,,,,,,,,,,,,,,,,
271104000460, DENFELD SENIOR HIGH, 4405 W 4TH STREET, DULUTH, MN 55807, (218) 628-4863, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271104000476, LAURA MACARTHUR ELEMENTARY, 727 CENTRAL AVENUE, DULUTH, MN 55807, (218) 628-4881, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
271104001562, MERRITT CREEK ACADEMY, 4000 W 9TH STREET, DULUTH, MN 55807, (218) 625-2689, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,1,12,,,,,,,,,,,,,,,,,,,
271104002459, MERRITT DAY TREATMENT, 510 N 40TH AVENUE W, DULUTH, MN 55807, (218) 628-4898, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,1,12,,,,,,,,,,,,,,,,,,,
270013303031, RALEIGH PRIMARY/EL ACADEMY, 5905 RALEIGH STREET, DULUTH, MN 55807, (218) 628-0697, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
701618, ST JAMES CATHOLIC SCHOOL, 715 N 57TH AVE W, DULUTH, MN 55807, (218) 624-1511, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
271104002788, MORGAN PARK MIDDLE, 1243 88TH AVENUE W, DULUTH, MN 55808, (218) 626-4512, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
271104000485, STOWE ELEMENTARY, 715 101ST AVENUE W, DULUTH, MN 55808, (218) 626-4500, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
273009001552, A.I. JEDLICKA MIDDLE SCHOOL, 131 9TH AVENUE, PROCTOR, MN 55810, (218) 628-4926, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
273009001557, BAY VIEW ELEMENTARY, 8708 VINLAND, DULUTH, MN 55810, (218) 628-4949, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
273009001559, PIKE LAKE ELEMENTARY, 5682 MARTIN ROAD, DULUTH, MN 55810, (218) 729-8214, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
273009001551, PROCTOR SENIOR HIGH, 131 9TH AVENUE, PROCTOR, MN 55810, (218) 628-4926, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
701538, ST ROSE SCHOOL, 2 6TH AVE, PROCTOR, MN 55810, (218) 624-0818, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,6,,,,,,,,,,,,,,,,,,,
271104001589, ARROWHEAD JUVENILE CENTER, 1918 ARLINGTON AVENUE, DULUTH, MN 55811, (218) 722-7776, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,4,12,,,,,,,,,,,,,,,,,,,
271104000456, CENTRAL SENIOR HIGH, 800 E CENTRAL ENTRANCE, DULUTH, MN 55811, (218) 733-2130, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271104002555, EARLY CHILDHOOD SPECIAL EDUCATION, 1504 SWAN LAKE ROAD, DULUTH, MN 55811, (218) 336-8740, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,PK,,,,,,,,,,,,,,,,,,,
271392004370, HERMANTOWN ALTERNATIVE LEARNING PRG, 4335 HAWK CIRCLE DRIVE, HERMANTOWN, MN 55811, (218) 729-8874, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271392002677, HERMANTOWN EARLY CHILDHOOD, 5028 MILLER TRUNK HIGHWAY, HERMANTOWN, MN 55811, (218) 729-9563, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,PK,,,,,,,,,,,,,,,,,,,
271392000715, HERMANTOWN ELEMENTARY, 5365 W ARROWHEAD, HERMANTOWN, MN 55811, (218) 729-6891, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,3,,,,,,,,,,,,,,,,,,,
271392002143, HERMANTOWN MIDDLE, 4289 UGSTAD ROAD, HERMANTOWN, MN 55811, (218) 729-6690, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,4,8,,,,,,,,,,,,,,,,,,,
271392000716, HERMANTOWN SENIOR HIGH, 4335 HAWK CIRCLE DRIVE, HERMANTOWN, MN 55811, (218) 729-8874, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
270013302711, KENWOOD PRIMARY EL. ACADEMY, 1750 KENWOOD AVENUE, DULUTH, MN 55811, (218) 728-9556, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
271104000475, LOWELL MUSIC MAGNET ELEMENTARY, 2000 RICE LAKE ROAD, DULUTH, MN 55811, (218) 733-2164, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
271104000482, PIEDMONT ELEMENTARY, 2827 CHAMBERSBURG AVENUE, DULUTH, MN 55811, (218) 733-2184, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
271104001569, SECONDARY TECHNICAL CENTER, 802 E CENTRAL ENTRANCE, DULUTH, MN 55811, (218) 336-8975, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
1923866, LAKEVIEW CHRISTIAN ACADEMY, 155 W CENTRAL ENTRANCE, DULUTH, MN 55811, (218) 723-8844, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,12,,,,,,,,,,,,,,,,,,,
A0304084, STONE RIDGE CHRISTIAN SCHOOL, 115 E ORANGE ST, DULUTH, MN 55811, (218) 722-7535, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private,1,8,,,,,,,,,,,,,,,,,,,
271104000459, CONGDON PARK ELEMENTARY, 3116 E SUPERIOR STREET, DULUTH, MN 55812, (218) 336-8825, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
271104000461, EAST SENIOR HIGH, 2900 E 4TH STREET, DULUTH, MN 55812, (218) 728-7426, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
271104000489, WOODLAND MIDDLE, 201 CLOVER STREET, DULUTH, MN 55812, (218) 728-7456, ŒæŒæ-ŒæŒæST. LOUIS COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
701651, HOLY ROSARY SCHOOL, 2802 E 4TH ST, DULUTH, MN 55812, (218) 724-8565, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, KG,8,,,,,,,,,,,,,,,,,,,
A9103709, MONTESSORI SCHOOL OF DULUTH, 1532 E 8TH ST, DULUTH, MN 55812, (218) 724-5347, ŒæŒæ-ŒæŒæST. LOUIS COUNTY, Private, PK,5,,,,,,,,,,,,,,,,,,,
273180000984, BISHOP ELEMENTARY, 406 36TH AVENUE NW, ROCHESTER, MN 55901, (507) 328-3100, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
273180000990, ELTON HILLS ELEMENTARY, 1421 ELTON HILLS DRIVE NW, ROCHESTER, MN 55901, (507) 328-3200, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
273180000996, GAGE ELEMENTARY, 1300 40TH STREET NW, ROCHESTER, MN 55901, (507) 328-3400, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
273180004287, GEORGE W. GIBBS ELEMENTARY, 5525 56TH STREET NW, ROCHESTER, MN 55901, (507) 328-4100, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
273180001001, HOOVER ELEMENTARY, 369 ELTON HILLS DRIVE NW, ROCHESTER, MN 55901, (507) 328-3450, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public,3,5,,,,,,,,,,,,,,,,,,,
273180001018, JOHN ADAMS MIDDLE, 1525 31ST STREET NW, ROCHESTER, MN 55901, (507) 328-5700, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public,6,8,,,,,,,,,,,,,,,,,,,
273180001015, JOHN MARSHALL SENIOR HIGH, 1510 14TH STREET NW, ROCHESTER, MN 55901, (507) 328-5400, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public,8,12,,,,,,,,,,,,,,,,,,,
270018003048, ROCHESTER OFF-CAMPUS CHARTER HIGH, 2364 VALLEYHIGH DRIVE NW, ROCHESTER, MN 55901, (507) 282-3325, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public,9,12,,,,,,,,,,,,,,,,,,,
273180001010, SUNSET TERRACE ELEMENTARY, 1707 19TH AVENUE NW, ROCHESTER, MN 55901, (507) 328-3770, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public, PK,5,,,,,,,,,,,,,,,,,,,
273180001011, WASHINGTON ELEMENTARY, 1200 11TH AVENUE NW, ROCHESTER, MN 55901, (507) 328-3800, ŒæŒæ-ŒæŒæOLMSTED COUNTY COUNTY, Public, KG,5,,,,,,,,,,,,,,,,,,,
A9502456, HOLY SPIRIT SCHOOL, 5455 50TH AVE NW, ROCHESTER, MN 55901, (507) 288-8818, ŒæŒæ-ŒæŒæOLMSTED COUNTY, Private, PK,8,,,,,,,,,,,,,,,,,,,
